device_id,address,date,name,state,sens_val,descr
268,"Городоцька, 45 Близенько 2.00 грн",2025-11-22 11:51:09,dv7,off,950,верхній давач в баці переливу
268,"Городоцька, 45 Близенько 2.00 грн",2025-11-22 11:51:09,dv8,off,950,піддон
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv1,off,950,наявність води на вході
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv2,on,60,нижній рівень води в накопичувальному баці
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv3,on,60,верхній рівень води в накопичувальному баці
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv4,on,950,Тиск-дренаж1
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv5,off,950,нижній давач в баці переливу
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv6,off,378,нижній давач в баці переливу
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv7,off,950,верхній давач в баці переливу
51,"Грінченка, 6 Близенько 1.50 грн",2025-11-23 09:37:12,dv8,off,950,піддон
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-23 09:19:15,dv1,off,950,наявність води на вході
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-20 21:21:23,dv2,on,60,нижній рівень води в накопичувальному баці
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-23 09:16:54,dv3,on,60,верхній рівень води в накопичувальному баці
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-20 21:21:23,dv4,on,950,Тиск-дренаж1
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-20 21:21:23,dv5,off,950,нижній давач в баці переливу
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-22 18:17:02,dv6,off,950,нижній давач в баці переливу
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-20 21:21:23,dv7,off,950,верхній давач в баці переливу
195,"Грушевського, 7/9 Близенько 2.00 грн",2025-11-20 21:21:23,dv8,off,950,піддон
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv1,on,60,наявність води на вході
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv2,on,60,нижній рівень води в накопичувальному баці
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv3,on,60,верхній рівень води в накопичувальному баці
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv4,on,60,Тиск-дренаж1
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv5,on,60,нижній давач в баці переливу
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv6,off,950,нижній давач в баці переливу
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv7,off,950,верхній давач в баці переливу
114,"Демнянська, 26 Близенько 1.50 грн",2025-11-20 17:02:01,dv8,off,950,піддон
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-23 09:38:41,dv1,on,60,наявність води на вході
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-20 14:49:10,dv2,on,60,нижній рівень води в накопичувальному баці
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-23 09:38:29,dv3,off,950,верхній рівень води в накопичувальному баці
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-20 14:49:10,dv4,on,60,Тиск-дренаж1
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-20 14:49:10,dv5,on,60,нижній давач в баці переливу
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-20 14:49:10,dv6,off,950,нижній давач в баці переливу
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-20 14:49:10,dv7,off,950,верхній давач в баці переливу
241,"Дзиндри, 1а  Близенько 2.00 грн",2025-11-20 14:49:10,dv8,off,950,піддон
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-20 17:36:21,dv1,on,60,наявність води на вході
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-20 19:06:31,dv2,on,60,нижній рівень води в накопичувальному баці
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-23 04:59:44,dv3,on,60,верхній рівень води в накопичувальному баці
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-20 17:36:21,dv4,on,60,Тиск-дренаж1
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-20 17:36:21,dv5,on,60,нижній давач в баці переливу
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-20 17:36:21,dv6,off,950,нижній давач в баці переливу
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-20 17:36:21,dv7,off,950,верхній давач в баці переливу
226,"Дністерська, 1  Близенько 1.50 грн",2025-11-20 17:36:21,dv8,off,950,піддон
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-22 19:35:06,dv1,off,950,наявність води на вході
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-20 20:16:46,dv2,on,60,нижній рівень води в накопичувальному баці
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-22 19:29:35,dv3,on,60,верхній рівень води в накопичувальному баці
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-20 20:16:46,dv4,off,950,Тиск-дренаж1
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-20 20:16:46,dv5,off,950,нижній давач в баці переливу
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-20 20:16:46,dv6,off,950,нижній давач в баці переливу
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-20 20:16:46,dv7,off,950,верхній давач в баці переливу
300,"Дністровська, 32 Близенько 1.50 грн",2025-11-20 20:16:46,dv8,off,950,піддон
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 14:31:02,dv1,on,60,наявність води на вході
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 15:17:00,dv2,on,60,нижній рівень води в накопичувальному баці
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 14:31:02,dv3,off,950,верхній рівень води в накопичувальному баці
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 14:31:02,dv4,on,950,Тиск-дренаж1
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 14:31:02,dv5,off,950,нижній давач в баці переливу
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 14:31:02,dv6,off,950,нижній давач в баці переливу
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 14:31:02,dv7,off,950,верхній давач в баці переливу
55,"Довбуша, 1  Товари з Італії 2.00 грн",2025-11-22 14:31:02,dv8,off,950,піддон
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv1,on,950,наявність води на вході
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv2,on,60,нижній рівень води в накопичувальному баці
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv3,off,950,верхній рівень води в накопичувальному баці
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv4,on,60,Тиск-дренаж1
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv5,on,60,нижній давач в баці переливу
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv6,off,950,нижній давач в баці переливу
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv7,off,950,верхній давач в баці переливу
320,"Довженка, 12 Близенько 1.50 грн",2025-11-23 09:32:03,dv8,off,950,піддон
201,"Довженка, 33 Близенько 1.20 грн",2025-11-23 03:24:10,dv1,off,950,наявність води на вході
201,"Довженка, 33 Близенько 1.20 грн",2025-11-22 20:55:11,dv2,on,60,нижній рівень води в накопичувальному баці
201,"Довженка, 33 Близенько 1.20 грн",2025-11-23 03:19:10,dv3,on,60,верхній рівень води в накопичувальному баці
201,"Довженка, 33 Близенько 1.20 грн",2025-11-17 13:08:51,dv4,on,950,Тиск-дренаж1
201,"Довженка, 33 Близенько 1.20 грн",2025-11-17 13:08:51,dv5,off,950,нижній давач в баці переливу
201,"Довженка, 33 Близенько 1.20 грн",2025-11-17 17:11:37,dv6,off,950,нижній давач в баці переливу
201,"Довженка, 33 Близенько 1.20 грн",2025-11-17 13:08:51,dv7,off,950,верхній давач в баці переливу
201,"Довженка, 33 Близенько 1.20 грн",2025-11-17 13:08:51,dv8,off,950,піддон
87,"Довженка, 5  Близенько 1.50 грн",2025-11-22 19:51:42,dv1,off,950,наявність води на вході
87,"Довженка, 5  Близенько 1.50 грн",2025-11-20 14:01:21,dv2,on,60,нижній рівень води в накопичувальному баці
87,"Довженка, 5  Близенько 1.50 грн",2025-11-22 19:47:06,dv3,on,60,верхній рівень води в накопичувальному баці
87,"Довженка, 5  Близенько 1.50 грн",2025-11-20 14:01:21,dv4,on,60,Тиск-дренаж1
87,"Довженка, 5  Близенько 1.50 грн",2025-11-20 14:01:21,dv5,on,60,нижній давач в баці переливу
87,"Довженка, 5  Близенько 1.50 грн",2025-11-20 14:01:21,dv6,off,950,нижній давач в баці переливу
87,"Довженка, 5  Близенько 1.50 грн",2025-11-20 14:01:21,dv7,off,950,верхній давач в баці переливу
87,"Довженка, 5  Близенько 1.50 грн",2025-11-20 14:01:21,dv8,off,950,піддон
310,"Довженка, 63 Близенько 1.00 грн",2025-11-23 08:29:50,dv1,off,950,наявність води на вході
310,"Довженка, 63 Близенько 1.00 грн",2025-11-20 22:47:28,dv2,on,60,нижній рівень води в накопичувальному баці
310,"Довженка, 63 Близенько 1.00 грн",2025-11-23 09:39:14,dv3,off,950,верхній рівень води в накопичувальному баці
310,"Довженка, 63 Близенько 1.00 грн",2025-11-20 22:47:28,dv4,off,950,Тиск-дренаж1
310,"Довженка, 63 Близенько 1.00 грн",2025-11-20 22:47:28,dv5,off,950,нижній давач в баці переливу
310,"Довженка, 63 Близенько 1.00 грн",2025-11-23 07:42:20,dv6,off,950,нижній давач в баці переливу
310,"Довженка, 63 Близенько 1.00 грн",2025-11-20 22:47:28,dv7,off,950,верхній давач в баці переливу
310,"Довженка, 63 Близенько 1.00 грн",2025-11-20 22:47:28,dv8,off,950,піддон
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-22 21:03:51,dv1,off,950,наявність води на вході
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-20 21:27:24,dv2,on,60,нижній рівень води в накопичувальному баці
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-22 20:59:36,dv3,on,60,верхній рівень води в накопичувальному баці
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-20 21:27:24,dv4,on,950,Тиск-дренаж1
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-20 21:27:24,dv5,off,950,нижній давач в баці переливу
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-20 21:27:24,dv6,off,950,нижній давач в баці переливу
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-20 21:27:24,dv7,off,950,верхній давач в баці переливу
118,"Драгана, 4б  Близенько 2.00 грн",2025-11-20 21:27:24,dv8,off,950,піддон
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-22 16:14:50,dv1,on,60,наявність води на вході
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-22 12:28:02,dv2,on,620,нижній рівень води в накопичувальному баці
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-22 17:13:40,dv3,on,637,верхній рівень води в накопичувальному баці
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-20 19:34:31,dv4,on,950,Тиск-дренаж1
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-20 19:34:31,dv5,off,950,нижній давач в баці переливу
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-22 13:04:37,dv6,off,950,нижній давач в баці переливу
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-20 19:34:31,dv7,off,950,верхній давач в баці переливу
194,"Дудаєва,7 Чарка до свята 1.50 грн",2025-11-20 19:34:31,dv8,off,950,піддон
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-23 09:15:49,dv1,on,60,наявність води на вході
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-20 19:10:44,dv2,on,60,нижній рівень води в накопичувальному баці
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-23 09:38:31,dv3,on,60,верхній рівень води в накопичувальному баці
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-20 17:36:07,dv4,on,60,Тиск-дренаж1
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-20 17:36:07,dv5,on,60,нижній давач в баці переливу
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-20 17:36:07,dv6,off,950,нижній давач в баці переливу
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-20 17:36:07,dv7,off,950,верхній давач в баці переливу
108,"Дунайська, 7 Близенько 1.50 грн",2025-11-20 17:36:07,dv8,off,950,піддон
334,"Європейська, 3 Близенько 1.00 грн",2025-11-22 20:28:49,dv1,on,60,наявність води на вході
334,"Європейська, 3 Близенько 1.00 грн",2025-11-20 19:26:30,dv2,on,60,нижній рівень води в накопичувальному баці
334,"Європейська, 3 Близенько 1.00 грн",2025-11-22 21:33:19,dv3,on,60,верхній рівень води в накопичувальному баці
334,"Європейська, 3 Близенько 1.00 грн",2025-11-20 19:26:30,dv4,on,60,Тиск-дренаж1
334,"Європейська, 3 Близенько 1.00 грн",2025-11-20 19:26:30,dv5,on,60,нижній давач в баці переливу
334,"Європейська, 3 Близенько 1.00 грн",2025-11-20 19:26:30,dv6,off,950,нижній давач в баці переливу
334,"Європейська, 3 Близенько 1.00 грн",2025-11-20 19:26:30,dv7,off,950,верхній давач в баці переливу
334,"Європейська, 3 Близенько 1.00 грн",2025-11-20 19:26:30,dv8,off,950,піддон
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 11:50:21,dv1,on,60,наявність води на вході
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 13:33:16,dv2,on,658,нижній рівень води в накопичувальному баці
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 11:50:21,dv3,off,950,верхній рівень води в накопичувальному баці
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 11:50:21,dv4,on,60,Тиск-дренаж1
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 11:50:21,dv5,off,950,нижній давач в баці переливу
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 11:50:21,dv6,off,950,нижній давач в баці переливу
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 11:50:21,dv7,off,950,верхній давач в баці переливу
234,"Залізнична, 21 Близенько 1.50 грн",2025-11-20 11:50:21,dv8,off,950,піддон
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 21:55:11,dv1,off,950,наявність води на вході
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 09:48:29,dv2,on,60,нижній рівень води в накопичувальному баці
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 21:50:47,dv3,on,60,верхній рівень води в накопичувальному баці
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 09:48:29,dv4,on,950,Тиск-дренаж1
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 09:48:29,dv5,off,950,нижній давач в баці переливу
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 09:48:29,dv6,off,950,нижній давач в баці переливу
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 09:48:29,dv7,off,950,верхній давач в баці переливу
180,"Замарстинівська, 170б  Близенько 2.00 грн",2025-11-22 09:48:29,dv8,off,950,піддон
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-23 09:20:53,dv1,off,950,наявність води на вході
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-20 06:52:09,dv2,on,60,нижній рівень води в накопичувальному баці
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-23 09:20:26,dv3,on,60,верхній рівень води в накопичувальному баці
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-20 06:52:09,dv4,on,60,Тиск-дренаж1
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-20 06:52:09,dv5,on,60,нижній давач в баці переливу
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-20 06:52:09,dv6,off,950,нижній давач в баці переливу
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-20 06:52:09,dv7,off,950,верхній давач в баці переливу
258,"Замарстинівська, 170н Близенько 2.00 грн",2025-11-20 06:52:09,dv8,off,950,піддон
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-20 13:07:23,dv1,off,950,наявність води на вході
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-20 13:07:23,dv2,on,60,нижній рівень води в накопичувальному баці
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-23 09:37:58,dv3,off,950,верхній рівень води в накопичувальному баці
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-20 13:07:23,dv4,on,60,Тиск-дренаж1
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-20 13:07:23,dv5,on,60,нижній давач в баці переливу
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-20 13:07:23,dv6,off,950,нижній давач в баці переливу
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-20 13:07:23,dv7,off,950,верхній давач в баці переливу
225,"Замарстинівська, 55г Близенько 2.00 грн",2025-11-20 13:07:23,dv8,off,950,піддон
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 18:41:50,dv1,off,950,наявність води на вході
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 18:41:50,dv2,on,60,нижній рівень води в накопичувальному баці
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 21:57:49,dv3,on,60,верхній рівень води в накопичувальному баці
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 18:41:50,dv4,on,950,Тиск-дренаж1
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 18:41:50,dv5,off,950,нижній давач в баці переливу
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 18:41:50,dv6,off,950,нижній давач в баці переливу
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 18:41:50,dv7,off,950,верхній давач в баці переливу
273,"Заміська, 16 Близенько 1.50 грн",2025-11-20 18:41:50,dv8,off,950,піддон
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-22 21:15:54,dv1,off,950,наявність води на вході
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-20 21:21:08,dv2,on,60,нижній рівень води в накопичувальному баці
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-22 21:12:33,dv3,on,60,верхній рівень води в накопичувальному баці
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-20 21:21:08,dv4,on,950,Тиск-дренаж1
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-20 21:21:08,dv5,off,950,нижній давач в баці переливу
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-22 16:37:31,dv6,off,950,нижній давач в баці переливу
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-20 21:21:08,dv7,off,950,верхній давач в баці переливу
172,"Зарицьких, 5  Близенько 2.00 грн",2025-11-20 21:21:08,dv8,off,950,піддон
326,"Зелена, 17 Сімі 2.00 грн",2025-11-20 21:55:01,dv1,on,60,наявність води на вході
326,"Зелена, 17 Сімі 2.00 грн",2025-11-20 21:55:01,dv2,on,60,нижній рівень води в накопичувальному баці
326,"Зелена, 17 Сімі 2.00 грн",2025-11-23 05:08:50,dv3,on,60,верхній рівень води в накопичувальному баці
326,"Зелена, 17 Сімі 2.00 грн",2025-11-20 21:55:01,dv4,on,60,Тиск-дренаж1
326,"Зелена, 17 Сімі 2.00 грн",2025-11-20 21:55:01,dv5,on,60,нижній давач в баці переливу
326,"Зелена, 17 Сімі 2.00 грн",2025-11-20 21:55:01,dv6,off,950,нижній давач в баці переливу
326,"Зелена, 17 Сімі 2.00 грн",2025-11-20 21:55:01,dv7,off,950,верхній давач в баці переливу
326,"Зелена, 17 Сімі 2.00 грн",2025-11-20 21:55:01,dv8,off,950,піддон
165,"Зелена, 204  Близенько 2.00 грн",2025-11-22 22:01:35,dv1,off,950,наявність води на вході
165,"Зелена, 204  Близенько 2.00 грн",2025-11-20 21:14:33,dv2,on,60,нижній рівень води в накопичувальному баці
165,"Зелена, 204  Близенько 2.00 грн",2025-11-22 21:56:22,dv3,on,60,верхній рівень води в накопичувальному баці
165,"Зелена, 204  Близенько 2.00 грн",2025-11-20 14:55:22,dv4,on,950,Тиск-дренаж1
165,"Зелена, 204  Близенько 2.00 грн",2025-11-20 14:55:22,dv5,off,950,нижній давач в баці переливу
165,"Зелена, 204  Близенько 2.00 грн",2025-11-22 17:44:11,dv6,off,950,нижній давач в баці переливу
165,"Зелена, 204  Близенько 2.00 грн",2025-11-20 14:55:22,dv7,off,950,верхній давач в баці переливу
165,"Зелена, 204  Близенько 2.00 грн",2025-11-20 14:55:22,dv8,off,950,піддон
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv1,on,60,наявність води на вході
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv2,on,60,нижній рівень води в накопичувальному баці
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv3,off,950,верхній рівень води в накопичувальному баці
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv4,off,950,Тиск-дренаж1
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv5,off,950,нижній давач в баці переливу
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv6,off,950,нижній давач в баці переливу
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv7,off,950,верхній давач в баці переливу
280,"Зелена, 44  Близенько 2.00 грн",2025-11-20 21:21:38,dv8,off,950,піддон
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-20 23:50:24,dv1,on,60,наявність води на вході
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-20 23:50:24,dv2,on,471,нижній рівень води в накопичувальному баці
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-22 00:40:25,dv3,on,60,верхній рівень води в накопичувальному баці
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-20 23:50:24,dv4,on,950,Тиск-дренаж1
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-20 23:50:24,dv5,off,950,нижній давач в баці переливу
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-20 23:50:24,dv6,off,950,нижній давач в баці переливу
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-20 23:50:24,dv7,off,950,верхній давач в баці переливу
57,"Зимна Вода, Тичини, 9  Близенько 1.50 грн",2025-11-20 23:50:24,dv8,off,950,піддон
209,"Золота, 25  Близенько 1.50 грн",2025-11-23 09:18:34,dv1,on,60,наявність води на вході
209,"Золота, 25  Близенько 1.50 грн",2025-11-20 17:33:07,dv2,on,60,нижній рівень води в накопичувальному баці
209,"Золота, 25  Близенько 1.50 грн",2025-11-23 09:16:31,dv3,off,950,верхній рівень води в накопичувальному баці
209,"Золота, 25  Близенько 1.50 грн",2025-11-20 17:33:07,dv4,on,60,Тиск-дренаж1
209,"Золота, 25  Близенько 1.50 грн",2025-11-20 17:33:07,dv5,on,60,нижній давач в баці переливу
209,"Золота, 25  Близенько 1.50 грн",2025-11-20 17:33:07,dv6,off,950,нижній давач в баці переливу
209,"Золота, 25  Близенько 1.50 грн",2025-11-20 17:33:07,dv7,off,950,верхній давач в баці переливу
209,"Золота, 25  Близенько 1.50 грн",2025-11-20 17:33:07,dv8,off,950,піддон
253,"Золота,30 Рукавичка 1.50 грн",2025-11-20 19:21:45,dv1,off,950,наявність води на вході
253,"Золота,30 Рукавичка 1.50 грн",2025-11-20 19:21:45,dv2,on,60,нижній рівень води в накопичувальному баці
253,"Золота,30 Рукавичка 1.50 грн",2025-11-23 00:41:27,dv3,on,60,верхній рівень води в накопичувальному баці
253,"Золота,30 Рукавичка 1.50 грн",2025-11-20 19:21:45,dv4,on,950,Тиск-дренаж1
253,"Золота,30 Рукавичка 1.50 грн",2025-11-20 19:21:45,dv5,off,950,нижній давач в баці переливу
253,"Золота,30 Рукавичка 1.50 грн",2025-11-20 19:21:45,dv6,off,950,нижній давач в баці переливу
253,"Золота,30 Рукавичка 1.50 грн",2025-11-20 19:21:45,dv7,off,950,верхній давач в баці переливу
253,"Золота,30 Рукавичка 1.50 грн",2025-11-20 19:21:45,dv8,off,950,піддон
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-20 18:07:54,dv1,off,950,наявність води на вході
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-21 21:15:27,dv2,on,60,нижній рівень води в накопичувальному баці
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-22 16:24:22,dv3,on,60,верхній рівень води в накопичувальному баці
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-20 18:07:54,dv4,off,950,Тиск-дренаж1
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-20 18:07:54,dv5,off,950,нижній давач в баці переливу
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-20 18:07:54,dv6,off,950,нижній давач в баці переливу
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-20 18:07:54,dv7,off,950,верхній давач в баці переливу
338,"Івасюка, 62 Близенько  1.00 грн",2025-11-20 18:07:54,dv8,off,950,піддон
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-23 09:37:17,dv1,off,950,наявність води на вході
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-20 14:04:25,dv2,on,60,нижній рівень води в накопичувальному баці
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-23 09:37:05,dv3,off,950,верхній рівень води в накопичувальному баці
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-20 14:04:25,dv4,on,60,Тиск-дренаж1
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-20 14:04:25,dv5,on,60,нижній давач в баці переливу
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-20 14:04:25,dv6,off,950,нижній давач в баці переливу
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-20 14:04:25,dv7,off,950,верхній давач в баці переливу
282,"Йосифа Сліпого, 22 Близенько 2.00 грн",2025-11-20 14:04:25,dv8,off,950,піддон
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-22 23:20:12,dv1,off,950,наявність води на вході
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-20 21:53:35,dv2,on,60,нижній рівень води в накопичувальному баці
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-22 23:17:14,dv3,on,60,верхній рівень води в накопичувальному баці
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-20 21:53:35,dv4,on,60,Тиск-дренаж1
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-20 21:53:35,dv5,on,60,нижній давач в баці переливу
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-20 21:53:35,dv6,off,950,нижній давач в баці переливу
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-20 21:53:35,dv7,off,950,верхній давач в баці переливу
277,"Кавалерідзе,23  Сім23 1.50 грн",2025-11-20 21:53:35,dv8,off,950,піддон
248,"Калуське шосе, 3  Близенько  2.00 грн",2025-11-22 21:47:18,dv1,off,950,наявність води на вході
248,"Калуське шосе, 3  Близенько  2.00 грн",2025-11-20 22:17:23,dv2,on,60,нижній рівень води в накопичувальному баці
